transaction_id,date,part_number,transaction_type,qty
4681,2024-08-01,P0376,receipt,183
4682,2024-08-01,P0230,issue,4
4683,2024-08-01,P0028,issue,6
4684,2024-08-01,P0083,issue,3
4685,2024-08-01,P0330,receipt,100
4686,2024-08-01,P0160,receipt,164
4687,2024-08-01,P0286,issue,1
4688,2024-08-01,P0222,issue,3
4689,2024-08-01,P0046,issue,3
4690,2024-08-01,P0166,issue,7
4691,2024-08-01,P0095,receipt,148
4692,2024-08-01,P0212,issue,7
4693,2024-08-01,P0281,issue,2
4694,2024-08-01,P0218,issue,1
4695,2024-08-01,P0474,issue,3
4696,2024-08-01,P0260,receipt,227
4697,2024-08-01,P0020,issue,3
4698,2024-08-01,P0039,receipt,119
4699,2024-08-01,P0281,issue,4
4700,2024-08-01,P0195,issue,3
4701,2024-08-01,P0150,issue,1
4702,2024-08-01,P0286,issue,7
4703,2024-08-01,P0380,issue,2
4704,2024-08-01,P0399,receipt,225
4705,2024-08-01,P0189,issue,6
4706,2024-08-01,P0481,receipt,102
4707,2024-08-01,P0232,issue,6
4708,2024-08-02,P0268,issue,5
4709,2024-08-02,P0337,issue,4
4710,2024-08-02,P0043,issue,1
4711,2024-08-02,P0368,issue,5
4712,2024-08-02,P0190,issue,3
4713,2024-08-02,P0359,issue,1
4714,2024-08-02,P0402,issue,3
4715,2024-08-02,P0160,receipt,169
4716,2024-08-02,P0323,issue,1
4717,2024-08-02,P0237,issue,7
4718,2024-08-02,P0137,receipt,199
4719,2024-08-02,P0406,issue,7
4720,2024-08-02,P0359,issue,1
4721,2024-08-02,P0427,issue,2
4722,2024-08-02,P0309,issue,2
4723,2024-08-02,P0326,issue,2
4724,2024-08-03,P0336,issue,1
4725,2024-08-03,P0072,issue,6
4726,2024-08-03,P0427,issue,4
4727,2024-08-03,P0354,receipt,195
4728,2024-08-03,P0304,receipt,202
4729,2024-08-03,P0163,issue,5
4730,2024-08-03,P0195,issue,1
4731,2024-08-03,P0176,receipt,135
4732,2024-08-03,P0256,receipt,182
4733,2024-08-03,P0006,issue,6
4734,2024-08-03,P0420,issue,2
4735,2024-08-03,P0173,issue,2
4736,2024-08-03,P0340,issue,3
4737,2024-08-03,P0097,issue,6
4738,2024-08-03,P0013,receipt,115
4739,2024-08-03,P0487,issue,6
4740,2024-08-03,P0083,issue,7
4741,2024-08-03,P0339,issue,3
4742,2024-08-03,P0081,receipt,115
4743,2024-08-03,P0495,issue,6
4744,2024-08-03,P0460,issue,3
4745,2024-08-03,P0041,issue,1
4746,2024-08-03,P0058,issue,3
4747,2024-08-03,P0444,receipt,126
4748,2024-08-03,P0309,issue,7
4749,2024-08-03,P0344,issue,4
4750,2024-08-03,P0417,issue,3
4751,2024-08-04,P0017,receipt,175
4752,2024-08-04,P0315,issue,3
4753,2024-08-04,P0470,issue,7
4754,2024-08-04,P0150,issue,7
4755,2024-08-04,P0254,issue,2
4756,2024-08-04,P0188,receipt,101
4757,2024-08-04,P0183,issue,7
4758,2024-08-04,P0134,receipt,121
4759,2024-08-04,P0285,issue,6
4760,2024-08-04,P0214,receipt,132
4761,2024-08-04,P0413,issue,7
4762,2024-08-04,P0496,receipt,204
4763,2024-08-04,P0042,issue,7
4764,2024-08-04,P0425,issue,5
4765,2024-08-04,P0307,receipt,153
4766,2024-08-04,P0293,issue,4
4767,2024-08-04,P0088,issue,4
4768,2024-08-05,P0455,issue,1
4769,2024-08-05,P0057,issue,1
4770,2024-08-05,P0219,receipt,196
4771,2024-08-05,P0156,issue,2
4772,2024-08-05,P0434,issue,7
4773,2024-08-05,P0043,issue,7
4774,2024-08-05,P0126,issue,3
4775,2024-08-05,P0246,receipt,247
4776,2024-08-05,P0147,issue,5
4777,2024-08-05,P0356,issue,1
4778,2024-08-05,P0466,issue,7
4779,2024-08-05,P0418,issue,1
4780,2024-08-05,P0092,receipt,184
4781,2024-08-05,P0377,issue,3
4782,2024-08-05,P0316,issue,6
4783,2024-08-05,P0073,issue,5
4784,2024-08-05,P0144,issue,4
4785,2024-08-05,P0489,issue,1
4786,2024-08-05,P0040,issue,2
4787,2024-08-05,P0118,issue,6
4788,2024-08-05,P0211,issue,6
4789,2024-08-05,P0497,issue,1
4790,2024-08-05,P0115,issue,5
4791,2024-08-06,P0158,issue,7
4792,2024-08-06,P0202,receipt,106
4793,2024-08-06,P0346,issue,6
4794,2024-08-06,P0067,receipt,219
4795,2024-08-06,P0065,issue,5
4796,2024-08-06,P0358,issue,5
4797,2024-08-06,P0434,receipt,93
4798,2024-08-06,P0233,issue,2
4799,2024-08-06,P0041,issue,5
4800,2024-08-06,P0398,issue,6
4801,2024-08-06,P0368,receipt,123
4802,2024-08-06,P0361,issue,3
4803,2024-08-06,P0332,issue,6
4804,2024-08-06,P0160,issue,2
4805,2024-08-06,P0293,issue,1
4806,2024-08-06,P0373,issue,6
4807,2024-08-06,P0320,receipt,94
4808,2024-08-06,P0488,receipt,199
4809,2024-08-06,P0235,issue,2
4810,2024-08-06,P0375,issue,2
4811,2024-08-06,P0066,issue,4
4812,2024-08-06,P0381,issue,7
4813,2024-08-07,P0305,receipt,226
4814,2024-08-07,P0343,receipt,241
4815,2024-08-07,P0176,issue,5
4816,2024-08-07,P0360,issue,4
4817,2024-08-07,P0379,receipt,210
4818,2024-08-07,P0267,issue,4
4819,2024-08-07,P0227,issue,3
4820,2024-08-07,P0398,issue,6
4821,2024-08-07,P0331,issue,4
4822,2024-08-07,P0112,issue,4
4823,2024-08-07,P0466,receipt,182
4824,2024-08-07,P0350,receipt,145
4825,2024-08-07,P0171,issue,5
4826,2024-08-07,P0064,issue,6
4827,2024-08-07,P0377,issue,1
4828,2024-08-07,P0248,receipt,230
4829,2024-08-07,P0187,issue,1
4830,2024-08-07,P0023,issue,5
4831,2024-08-07,P0001,issue,6
4832,2024-08-07,P0191,issue,6
4833,2024-08-07,P0205,issue,2
4834,2024-08-07,P0224,issue,2
4835,2024-08-07,P0296,issue,7
4836,2024-08-07,P0035,issue,7
4837,2024-08-07,P0417,issue,6
4838,2024-08-07,P0008,issue,5
4839,2024-08-07,P0372,issue,1
4840,2024-08-07,P0399,receipt,223
4841,2024-08-07,P0080,issue,6
4842,2024-08-08,P0476,receipt,115
4843,2024-08-08,P0006,issue,6
4844,2024-08-08,P0434,issue,2
4845,2024-08-08,P0411,issue,6
4846,2024-08-08,P0385,issue,2
4847,2024-08-08,P0352,receipt,203
4848,2024-08-08,P0448,issue,6
4849,2024-08-08,P0494,issue,2
4850,2024-08-08,P0078,receipt,102
4851,2024-08-08,P0099,receipt,247
4852,2024-08-08,P0407,issue,7
4853,2024-08-08,P0213,issue,1
4854,2024-08-08,P0459,issue,7
4855,2024-08-08,P0037,issue,3
4856,2024-08-08,P0349,receipt,197
4857,2024-08-08,P0359,issue,7
4858,2024-08-08,P0326,issue,5
4859,2024-08-08,P0202,issue,3
4860,2024-08-08,P0059,receipt,81
4861,2024-08-08,P0339,receipt,161
4862,2024-08-08,P0363,receipt,236
4863,2024-08-08,P0478,issue,6
4864,2024-08-08,P0230,issue,7
4865,2024-08-08,P0285,issue,5
4866,2024-08-08,P0213,issue,4
4867,2024-08-08,P0285,issue,7
4868,2024-08-08,P0365,issue,3
4869,2024-08-08,P0426,issue,5
4870,2024-08-08,P0035,issue,3
4871,2024-08-08,P0446,receipt,195
4872,2024-08-08,P0059,issue,3
4873,2024-08-09,P0036,issue,2
4874,2024-08-09,P0243,receipt,108
4875,2024-08-09,P0276,issue,3
4876,2024-08-09,P0406,issue,4
4877,2024-08-09,P0403,issue,4
4878,2024-08-09,P0202,issue,1
4879,2024-08-09,P0247,issue,4
4880,2024-08-09,P0126,issue,5
4881,2024-08-09,P0186,issue,3
4882,2024-08-09,P0330,issue,2
4883,2024-08-09,P0058,issue,4
4884,2024-08-09,P0221,issue,6
4885,2024-08-09,P0401,receipt,105
4886,2024-08-09,P0387,issue,1
4887,2024-08-09,P0184,receipt,99
4888,2024-08-09,P0260,issue,4
4889,2024-08-09,P0305,issue,6
4890,2024-08-09,P0016,issue,2
4891,2024-08-10,P0070,receipt,245
4892,2024-08-10,P0328,receipt,239
4893,2024-08-10,P0418,receipt,181
4894,2024-08-10,P0115,issue,4
4895,2024-08-10,P0039,issue,6
4896,2024-08-10,P0123,issue,1
4897,2024-08-10,P0259,issue,1
4898,2024-08-10,P0148,issue,3
4899,2024-08-10,P0416,issue,6
4900,2024-08-10,P0419,issue,7
4901,2024-08-10,P0189,receipt,188
4902,2024-08-10,P0046,issue,3
4903,2024-08-10,P0315,issue,3
4904,2024-08-10,P0331,issue,4
4905,2024-08-10,P0004,issue,1
4906,2024-08-10,P0203,issue,4
4907,2024-08-10,P0489,issue,4
4908,2024-08-10,P0009,issue,1
4909,2024-08-10,P0103,issue,3
4910,2024-08-10,P0193,receipt,213
4911,2024-08-10,P0188,issue,3
4912,2024-08-10,P0113,receipt,241
4913,2024-08-10,P0075,receipt,110
4914,2024-08-10,P0344,receipt,130
4915,2024-08-11,P0399,issue,2
4916,2024-08-11,P0003,issue,4
4917,2024-08-11,P0209,issue,6
4918,2024-08-11,P0392,issue,5
4919,2024-08-11,P0432,issue,4
4920,2024-08-11,P0410,issue,6
4921,2024-08-11,P0434,issue,6
4922,2024-08-11,P0273,issue,6
4923,2024-08-11,P0180,issue,5
4924,2024-08-11,P0024,issue,1
4925,2024-08-11,P0352,issue,4
4926,2024-08-11,P0478,issue,6
4927,2024-08-11,P0073,issue,1
4928,2024-08-11,P0473,receipt,89
4929,2024-08-11,P0212,receipt,153
4930,2024-08-11,P0190,issue,1
4931,2024-08-11,P0314,issue,5
4932,2024-08-11,P0267,issue,3
4933,2024-08-11,P0082,issue,1
4934,2024-08-11,P0108,receipt,167
4935,2024-08-12,P0320,issue,2
4936,2024-08-12,P0240,issue,1
4937,2024-08-12,P0180,issue,2
4938,2024-08-12,P0361,issue,6
4939,2024-08-12,P0350,issue,7
4940,2024-08-12,P0430,issue,7
4941,2024-08-12,P0204,receipt,197
4942,2024-08-12,P0458,issue,1
4943,2024-08-12,P0374,receipt,237
4944,2024-08-12,P0140,receipt,167
4945,2024-08-12,P0184,issue,3
4946,2024-08-12,P0071,receipt,148
4947,2024-08-12,P0426,issue,7
4948,2024-08-12,P0105,receipt,180
4949,2024-08-12,P0222,issue,3
4950,2024-08-12,P0052,issue,3
4951,2024-08-12,P0409,receipt,188
4952,2024-08-12,P0372,issue,2
4953,2024-08-12,P0235,receipt,103
4954,2024-08-13,P0055,issue,6
4955,2024-08-13,P0393,issue,1
4956,2024-08-13,P0291,issue,3
4957,2024-08-13,P0355,issue,7
4958,2024-08-13,P0369,receipt,233
4959,2024-08-13,P0261,issue,5
4960,2024-08-13,P0254,issue,6
4961,2024-08-13,P0475,issue,2
4962,2024-08-13,P0243,issue,1
4963,2024-08-13,P0372,issue,5
4964,2024-08-13,P0166,issue,5
4965,2024-08-13,P0456,issue,2
4966,2024-08-13,P0469,issue,1
4967,2024-08-13,P0065,issue,5
4968,2024-08-13,P0230,issue,6
4969,2024-08-13,P0297,issue,5
4970,2024-08-13,P0018,issue,4
4971,2024-08-13,P0293,receipt,171
4972,2024-08-13,P0201,issue,3
4973,2024-08-13,P0152,issue,2
4974,2024-08-13,P0441,issue,2
4975,2024-08-13,P0301,issue,1
4976,2024-08-14,P0424,receipt,125
4977,2024-08-14,P0321,receipt,181
4978,2024-08-14,P0394,issue,4
4979,2024-08-14,P0066,issue,6
4980,2024-08-14,P0376,issue,1
4981,2024-08-14,P0344,issue,6
4982,2024-08-14,P0242,issue,6
4983,2024-08-14,P0495,receipt,195
4984,2024-08-14,P0375,issue,5
4985,2024-08-14,P0364,receipt,111
4986,2024-08-14,P0103,receipt,137
4987,2024-08-14,P0227,issue,4
4988,2024-08-14,P0049,issue,3
4989,2024-08-14,P0169,issue,6
4990,2024-08-14,P0438,issue,7
4991,2024-08-14,P0292,issue,1
4992,2024-08-14,P0412,issue,5
4993,2024-08-14,P0206,issue,4
4994,2024-08-15,P0421,issue,4
4995,2024-08-15,P0415,issue,1
4996,2024-08-15,P0494,issue,6
4997,2024-08-15,P0090,issue,5
4998,2024-08-15,P0317,issue,1
4999,2024-08-15,P0317,issue,3
5000,2024-08-15,P0193,issue,6
5001,2024-08-15,P0020,issue,2
5002,2024-08-15,P0221,receipt,141
5003,2024-08-15,P0021,issue,4
5004,2024-08-15,P0158,issue,2
5005,2024-08-15,P0249,issue,5
5006,2024-08-15,P0183,issue,7
5007,2024-08-15,P0394,issue,4
5008,2024-08-15,P0334,issue,1
5009,2024-08-15,P0435,issue,7
5010,2024-08-15,P0048,issue,1
5011,2024-08-15,P0072,issue,7
5012,2024-08-15,P0085,issue,4
5013,2024-08-15,P0073,issue,4
5014,2024-08-15,P0187,issue,7
5015,2024-08-15,P0009,issue,2
5016,2024-08-15,P0079,issue,5
5017,2024-08-15,P0214,issue,6
5018,2024-08-15,P0164,issue,5
5019,2024-08-16,P0496,issue,1
5020,2024-08-16,P0453,receipt,229
5021,2024-08-16,P0392,issue,5
5022,2024-08-16,P0435,receipt,201
5023,2024-08-16,P0219,issue,4
5024,2024-08-16,P0429,issue,3
5025,2024-08-16,P0160,issue,2
5026,2024-08-16,P0153,issue,5
5027,2024-08-16,P0123,receipt,84
5028,2024-08-16,P0342,issue,4
5029,2024-08-16,P0430,receipt,151
5030,2024-08-16,P0131,receipt,104
5031,2024-08-17,P0288,issue,1
5032,2024-08-17,P0448,issue,3
5033,2024-08-17,P0007,issue,2
5034,2024-08-17,P0469,receipt,146
5035,2024-08-17,P0402,issue,4
5036,2024-08-17,P0104,issue,5
5037,2024-08-17,P0187,issue,5
5038,2024-08-17,P0462,issue,2
5039,2024-08-17,P0053,issue,2
5040,2024-08-17,P0485,issue,1
5041,2024-08-17,P0001,issue,7
5042,2024-08-17,P0258,issue,5
5043,2024-08-17,P0471,receipt,198
5044,2024-08-17,P0391,issue,6
5045,2024-08-17,P0499,issue,4
5046,2024-08-17,P0358,issue,6
5047,2024-08-17,P0255,issue,7
5048,2024-08-17,P0443,issue,4
5049,2024-08-17,P0175,receipt,226
5050,2024-08-17,P0343,issue,6
5051,2024-08-17,P0228,issue,7
5052,2024-08-18,P0370,issue,1
5053,2024-08-18,P0089,receipt,218
5054,2024-08-18,P0304,issue,5
5055,2024-08-18,P0042,issue,7
5056,2024-08-18,P0185,issue,4
5057,2024-08-18,P0170,issue,4
5058,2024-08-18,P0357,issue,1
5059,2024-08-18,P0151,receipt,95
5060,2024-08-18,P0143,receipt,240
5061,2024-08-18,P0272,issue,3
5062,2024-08-18,P0250,receipt,213
5063,2024-08-18,P0245,issue,6
5064,2024-08-18,P0300,issue,2
5065,2024-08-18,P0113,receipt,240
5066,2024-08-18,P0068,issue,7
5067,2024-08-18,P0472,receipt,163
5068,2024-08-18,P0135,issue,5
5069,2024-08-18,P0385,issue,1
5070,2024-08-19,P0260,receipt,159
5071,2024-08-19,P0497,issue,6
5072,2024-08-19,P0162,issue,3
5073,2024-08-19,P0186,receipt,236
5074,2024-08-19,P0167,issue,3
5075,2024-08-19,P0074,issue,1
5076,2024-08-19,P0152,receipt,243
5077,2024-08-19,P0293,receipt,156
5078,2024-08-19,P0242,issue,5
5079,2024-08-19,P0402,issue,1
5080,2024-08-19,P0412,receipt,144
5081,2024-08-19,P0115,issue,5
5082,2024-08-19,P0266,issue,7
5083,2024-08-19,P0281,issue,2
5084,2024-08-19,P0490,issue,7
5085,2024-08-19,P0405,issue,7
5086,2024-08-19,P0476,issue,6
5087,2024-08-19,P0207,issue,2
5088,2024-08-19,P0229,issue,7
5089,2024-08-19,P0046,receipt,81
5090,2024-08-19,P0061,issue,7
5091,2024-08-19,P0038,issue,6
5092,2024-08-19,P0077,issue,1
5093,2024-08-19,P0237,receipt,213
5094,2024-08-19,P0282,issue,1
5095,2024-08-19,P0345,receipt,133
5096,2024-08-19,P0447,issue,7
5097,2024-08-19,P0143,receipt,195
5098,2024-08-19,P0278,issue,6
5099,2024-08-20,P0352,issue,6
5100,2024-08-20,P0054,issue,2
5101,2024-08-20,P0208,issue,2
5102,2024-08-20,P0074,receipt,117
5103,2024-08-20,P0164,issue,4
5104,2024-08-20,P0207,issue,2
5105,2024-08-20,P0271,issue,3
5106,2024-08-20,P0202,issue,5
5107,2024-08-20,P0011,issue,4
5108,2024-08-20,P0212,issue,2
5109,2024-08-20,P0039,issue,5
5110,2024-08-20,P0003,issue,1
5111,2024-08-20,P0055,issue,5
5112,2024-08-20,P0032,receipt,156
5113,2024-08-20,P0077,receipt,147
5114,2024-08-20,P0076,issue,6
5115,2024-08-20,P0167,issue,6
5116,2024-08-20,P0357,issue,3
5117,2024-08-21,P0489,issue,4
5118,2024-08-21,P0143,issue,4
5119,2024-08-21,P0350,issue,1
5120,2024-08-21,P0196,issue,1
5121,2024-08-21,P0044,receipt,184
5122,2024-08-21,P0439,receipt,226
5123,2024-08-21,P0499,receipt,85
5124,2024-08-21,P0354,issue,2
5125,2024-08-21,P0102,issue,1
5126,2024-08-21,P0386,issue,5
5127,2024-08-21,P0038,issue,6
5128,2024-08-21,P0183,issue,3
5129,2024-08-21,P0333,issue,6
5130,2024-08-21,P0306,issue,4
5131,2024-08-21,P0039,issue,6
5132,2024-08-21,P0280,issue,1
5133,2024-08-21,P0363,issue,5
5134,2024-08-21,P0160,issue,6
5135,2024-08-21,P0163,receipt,158
5136,2024-08-21,P0155,issue,4
5137,2024-08-21,P0352,issue,2
5138,2024-08-21,P0060,receipt,123
5139,2024-08-22,P0332,issue,2
5140,2024-08-22,P0485,issue,7
5141,2024-08-22,P0241,issue,6
5142,2024-08-22,P0413,issue,5
5143,2024-08-22,P0054,issue,3
5144,2024-08-22,P0142,receipt,236
5145,2024-08-22,P0452,issue,1
5146,2024-08-22,P0071,receipt,160
5147,2024-08-22,P0046,issue,4
5148,2024-08-22,P0078,issue,1
5149,2024-08-22,P0411,receipt,128
5150,2024-08-22,P0228,issue,1
5151,2024-08-22,P0234,issue,4
5152,2024-08-22,P0401,issue,2
5153,2024-08-22,P0293,issue,1
5154,2024-08-22,P0363,receipt,80
5155,2024-08-22,P0302,issue,6
5156,2024-08-22,P0458,issue,7
5157,2024-08-22,P0262,issue,6
5158,2024-08-22,P0310,receipt,148
5159,2024-08-23,P0219,issue,4
5160,2024-08-23,P0025,issue,6
5161,2024-08-23,P0294,issue,5
5162,2024-08-23,P0441,issue,4
5163,2024-08-23,P0195,issue,5
5164,2024-08-23,P0446,issue,5
5165,2024-08-23,P0413,issue,5
5166,2024-08-23,P0468,issue,1
5167,2024-08-23,P0495,issue,7
5168,2024-08-23,P0236,receipt,134
5169,2024-08-23,P0404,receipt,84
5170,2024-08-23,P0223,issue,1
5171,2024-08-23,P0052,receipt,155
5172,2024-08-23,P0183,issue,4
5173,2024-08-23,P0453,receipt,249
5174,2024-08-23,P0167,issue,7
5175,2024-08-24,P0397,issue,7
5176,2024-08-24,P0156,issue,4
5177,2024-08-24,P0075,issue,5
5178,2024-08-24,P0201,receipt,150
5179,2024-08-24,P0177,issue,1
5180,2024-08-24,P0060,receipt,144
5181,2024-08-24,P0419,issue,4
5182,2024-08-24,P0494,receipt,211
5183,2024-08-24,P0042,issue,5
5184,2024-08-24,P0281,issue,5
5185,2024-08-24,P0060,receipt,221
5186,2024-08-24,P0324,issue,1
5187,2024-08-24,P0032,issue,4
5188,2024-08-24,P0175,issue,6
5189,2024-08-24,P0410,issue,4
5190,2024-08-24,P0459,receipt,151
5191,2024-08-24,P0372,issue,7
5192,2024-08-24,P0070,issue,2
5193,2024-08-24,P0469,issue,1
5194,2024-08-25,P0386,receipt,165
5195,2024-08-25,P0317,receipt,230
5196,2024-08-25,P0476,issue,7
5197,2024-08-25,P0411,issue,4
5198,2024-08-25,P0462,issue,3
5199,2024-08-25,P0213,issue,7
5200,2024-08-25,P0082,issue,3
5201,2024-08-25,P0050,issue,2
5202,2024-08-25,P0201,issue,4
5203,2024-08-25,P0451,issue,5
5204,2024-08-25,P0252,issue,6
5205,2024-08-25,P0079,issue,1
5206,2024-08-25,P0405,issue,3
5207,2024-08-25,P0287,receipt,209
5208,2024-08-25,P0347,receipt,154
5209,2024-08-25,P0451,issue,7
5210,2024-08-26,P0173,issue,3
5211,2024-08-26,P0460,issue,5
5212,2024-08-26,P0247,issue,2
5213,2024-08-26,P0037,issue,6
5214,2024-08-26,P0128,issue,6
5215,2024-08-26,P0033,issue,6
5216,2024-08-26,P0078,issue,4
5217,2024-08-26,P0088,issue,3
5218,2024-08-26,P0099,issue,7
5219,2024-08-26,P0450,issue,3
5220,2024-08-26,P0109,receipt,190
5221,2024-08-26,P0360,issue,5
5222,2024-08-26,P0383,receipt,148
5223,2024-08-26,P0343,issue,1
5224,2024-08-26,P0061,issue,6
5225,2024-08-26,P0209,issue,5
5226,2024-08-26,P0269,issue,3
5227,2024-08-26,P0019,issue,3
5228,2024-08-26,P0310,issue,5
5229,2024-08-26,P0305,receipt,249
5230,2024-08-26,P0406,issue,5
5231,2024-08-26,P0438,issue,1
5232,2024-08-26,P0115,issue,1
5233,2024-08-27,P0134,receipt,127
5234,2024-08-27,P0358,issue,1
5235,2024-08-27,P0350,receipt,240
5236,2024-08-27,P0100,issue,5
5237,2024-08-27,P0167,issue,6
5238,2024-08-27,P0238,issue,4
5239,2024-08-27,P0372,issue,1
5240,2024-08-27,P0080,issue,5
5241,2024-08-27,P0021,receipt,95
5242,2024-08-27,P0146,issue,6
5243,2024-08-27,P0118,receipt,136
5244,2024-08-27,P0390,receipt,82
5245,2024-08-27,P0309,issue,4
5246,2024-08-27,P0267,issue,7
5247,2024-08-27,P0251,issue,5
5248,2024-08-27,P0026,receipt,129
5249,2024-08-27,P0290,receipt,215
5250,2024-08-27,P0450,receipt,138
5251,2024-08-27,P0261,receipt,168
5252,2024-08-27,P0442,issue,1
5253,2024-08-27,P0369,receipt,120
5254,2024-08-27,P0105,receipt,224
5255,2024-08-27,P0471,issue,7
5256,2024-08-27,P0494,receipt,226
5257,2024-08-28,P0495,issue,5
5258,2024-08-28,P0116,issue,1
5259,2024-08-28,P0075,issue,1
5260,2024-08-28,P0203,issue,3
5261,2024-08-28,P0365,issue,2
5262,2024-08-28,P0216,issue,3
5263,2024-08-28,P0017,receipt,132
5264,2024-08-28,P0184,issue,1
5265,2024-08-28,P0483,issue,4
5266,2024-08-28,P0373,issue,5
5267,2024-08-28,P0011,receipt,174
5268,2024-08-28,P0189,receipt,163
5269,2024-08-28,P0048,issue,4
5270,2024-08-28,P0004,receipt,81
5271,2024-08-28,P0143,issue,4
5272,2024-08-28,P0297,issue,6
5273,2024-08-29,P0124,issue,7
5274,2024-08-29,P0493,issue,3
5275,2024-08-29,P0401,receipt,247
5276,2024-08-29,P0330,issue,6
5277,2024-08-29,P0416,issue,5
5278,2024-08-29,P0479,issue,2
5279,2024-08-29,P0307,issue,5
5280,2024-08-29,P0409,issue,1
5281,2024-08-29,P0228,receipt,133
5282,2024-08-29,P0101,issue,3
5283,2024-08-29,P0020,issue,5
5284,2024-08-29,P0436,issue,1
5285,2024-08-29,P0114,receipt,82
5286,2024-08-29,P0165,issue,6
5287,2024-08-29,P0149,issue,7
5288,2024-08-29,P0484,issue,5
5289,2024-08-29,P0485,issue,7
5290,2024-08-29,P0269,receipt,93
5291,2024-08-29,P0336,issue,1
5292,2024-08-29,P0138,issue,1
5293,2024-08-29,P0466,issue,4
5294,2024-08-30,P0137,issue,2
5295,2024-08-30,P0493,issue,7
5296,2024-08-30,P0373,issue,2
5297,2024-08-30,P0367,issue,5
5298,2024-08-30,P0254,receipt,105
5299,2024-08-30,P0332,issue,4
5300,2024-08-30,P0212,issue,1
5301,2024-08-30,P0315,issue,2
5302,2024-08-30,P0411,issue,4
5303,2024-08-30,P0327,receipt,114
5304,2024-08-30,P0335,issue,2
5305,2024-08-30,P0102,issue,3
5306,2024-08-30,P0127,issue,3
5307,2024-08-30,P0115,receipt,128
5308,2024-08-30,P0399,issue,6
5309,2024-08-30,P0052,issue,6
5310,2024-08-30,P0465,issue,4
5311,2024-08-30,P0406,issue,5
5312,2024-08-31,P0131,issue,7
5313,2024-08-31,P0239,receipt,127
5314,2024-08-31,P0177,issue,7
5315,2024-08-31,P0022,issue,2
5316,2024-08-31,P0481,issue,7
5317,2024-08-31,P0205,issue,3
5318,2024-08-31,P0480,receipt,93
5319,2024-08-31,P0409,issue,3
5320,2024-08-31,P0339,issue,6
5321,2024-08-31,P0269,issue,3
5322,2024-08-31,P0231,issue,4
5323,2024-08-31,P0408,receipt,207
5324,2024-08-31,P0284,receipt,139
5325,2024-08-31,P0355,receipt,82
5326,2024-08-31,P0214,issue,1
5327,2024-08-31,P0394,issue,3
5328,2024-08-31,P0254,issue,7
5329,2024-08-31,P0290,issue,3
5330,2024-08-31,P0476,receipt,208
5331,2024-09-01,P0261,receipt,234
5332,2024-09-01,P0397,issue,1
5333,2024-09-01,P0010,issue,1
5334,2024-09-01,P0095,receipt,92
5335,2024-09-01,P0262,issue,6
5336,2024-09-01,P0172,issue,7
5337,2024-09-01,P0365,issue,6
5338,2024-09-01,P0262,issue,6
5339,2024-09-01,P0287,issue,5
5340,2024-09-01,P0429,receipt,91
5341,2024-09-01,P0015,issue,7
5342,2024-09-01,P0417,issue,5
5343,2024-09-01,P0184,issue,4
5344,2024-09-01,P0265,issue,7
5345,2024-09-01,P0416,issue,4
5346,2024-09-01,P0117,receipt,219
5347,2024-09-01,P0450,issue,6
5348,2024-09-01,P0101,issue,2
5349,2024-09-01,P0073,issue,5
5350,2024-09-01,P0357,issue,1
5351,2024-09-01,P0377,issue,5
5352,2024-09-02,P0351,issue,3
5353,2024-09-02,P0087,issue,3
5354,2024-09-02,P0312,issue,1
5355,2024-09-02,P0241,issue,3
5356,2024-09-02,P0210,issue,4
5357,2024-09-02,P0161,receipt,237
5358,2024-09-02,P0357,receipt,245
5359,2024-09-02,P0295,receipt,139
5360,2024-09-02,P0241,issue,1
5361,2024-09-02,P0052,issue,6
5362,2024-09-02,P0063,issue,6
5363,2024-09-02,P0364,receipt,99
5364,2024-09-02,P0008,issue,1
5365,2024-09-02,P0369,receipt,165
5366,2024-09-02,P0088,issue,4
5367,2024-09-02,P0258,issue,6
5368,2024-09-02,P0344,receipt,186
5369,2024-09-02,P0049,issue,1
5370,2024-09-02,P0294,issue,3
5371,2024-09-02,P0085,issue,7
5372,2024-09-02,P0031,receipt,216
5373,2024-09-02,P0241,issue,2
5374,2024-09-02,P0104,receipt,156
5375,2024-09-02,P0102,receipt,100
5376,2024-09-02,P0147,issue,6
5377,2024-09-02,P0444,issue,1
5378,2024-09-02,P0411,issue,7
5379,2024-09-02,P0367,issue,7
5380,2024-09-02,P0437,issue,4
5381,2024-09-02,P0055,issue,3
5382,2024-09-02,P0288,issue,1
5383,2024-09-02,P0211,issue,3
5384,2024-09-02,P0281,issue,7
5385,2024-09-02,P0195,issue,3
5386,2024-09-03,P0294,issue,5
5387,2024-09-03,P0479,issue,5
5388,2024-09-03,P0448,issue,2
5389,2024-09-03,P0485,issue,3
5390,2024-09-03,P0338,issue,2
5391,2024-09-03,P0493,issue,3
5392,2024-09-03,P0250,issue,4
5393,2024-09-03,P0489,receipt,175
5394,2024-09-03,P0049,receipt,172
5395,2024-09-03,P0222,receipt,191
5396,2024-09-03,P0367,issue,5
5397,2024-09-03,P0231,issue,2
5398,2024-09-03,P0338,issue,5
5399,2024-09-03,P0019,issue,6
5400,2024-09-03,P0154,issue,4
5401,2024-09-03,P0382,issue,3
5402,2024-09-03,P0221,issue,2
5403,2024-09-03,P0148,issue,5
5404,2024-09-03,P0154,issue,4
5405,2024-09-03,P0373,issue,5
5406,2024-09-03,P0002,issue,1
